variableMetadata	parentMZ	parentRT	Score	MonoisotopicMass	SMILES	InChIKey	Name	NoExplPeaks	NumberPeaksUsed	InChI	OfflineMetFusionScore	MaximumTreeDepth	Identifier	ExplPeaks	InChIKey3	InChIKey2	InChIKey1	FragmenterScore	MolecularFormula	FragmenterScore_Values	FormulasOfExplPeaks	q.value
variable_1708	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1732	267.1725	39.447	1.85310949605296	228.20893014	CC(C)CCCCCCCCCCC(O)=O	YYVJAABUJYRQJO-UHFFFAOYSA-N	12-Methyltridecanoic acid	3	3	InChI=1S/C14H28O2/c1-13(2)11-9-7-5-3-4-6-8-10-12-14(15)16/h13H,3-12H2,1-2H3,(H,15,16)	3.95159864765856	2	HMDB31072	98.9836728293469_999.0;155.047093771833_335.0;211.109695005903_243.3	N	UHFFFAOYSA	YYVJAABUJYRQJO	196.207809547174	C14H28O2	448.0;448.0;448.0	98.9836728293469:[C2H3O2+H]+K+;155.047093771833:[C6H11O2+H]+K+;211.109695005903:[C10H19O2+H]+K+	0.104195914444204
variable_1736	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1740	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1743	448.3411	80.67	2	425.350508997	[H]\C(CCCCCCCC)=C(/[H])CCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C	IPOLTUVFXFHAHI-SEYXRHQNSA-N	O-oleoylcarnitine	1	1	InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/b13-12-	1.52889321203011	2	HMDB62772	60.0798078331051_999.0	N	SEYXRHQNSA	IPOLTUVFXFHAHI	6.61001041263367	C25H47NO4	NA	60.0798078331051:[C3H9N+H]+	0.401714597370378
variable_1746	448.3411	80.67	2	425.350508997	[H]\C(CCCCCCCC)=C(/[H])CCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C	IPOLTUVFXFHAHI-SEYXRHQNSA-N	O-oleoylcarnitine	1	1	InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/b13-12-	1.52889321203011	2	HMDB62772	60.0798078331051_999.0	N	SEYXRHQNSA	IPOLTUVFXFHAHI	6.61001041263367	C25H47NO4	NA	60.0798078331051:[C3H9N+H]+	0.401714597370378
variable_1750	448.3411	80.67	2	425.350508997	[H]\C(CCCCCCCC)=C(/[H])CCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C	IPOLTUVFXFHAHI-SEYXRHQNSA-N	O-oleoylcarnitine	1	1	InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/b13-12-	1.52889321203011	2	HMDB62772	60.0798078331051_999.0	N	SEYXRHQNSA	IPOLTUVFXFHAHI	6.61001041263367	C25H47NO4	NA	60.0798078331051:[C3H9N+H]+	0.401714597370378
variable_1757	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1759	428.3739	78.501	2	427.366159062	[H][C@@](CC([O-])=O)(C[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC	FNPHNLNTJNMAEE-HSZRJFAPSA-N	O-octadecanoyl-R-carnitine	3	3	InChI=1S/C25H49NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h23H,5-22H2,1-4H3/t23-/m1/s1	4.14074459395334	2	HMDB62532	45.0439016129398_426.2;60.0796519502475_340.6;85.0279899980239_999.0	N	HSZRJFAPSA	FNPHNLNTJNMAEE	16.3082766604715	C25H49NO4	348.0;305.0;665.0	45.0439016129398:[CO2]+H+;60.0796519502475:[C3H9N]+H+;85.0279899980239:[C4H5O2]+	0.333761422340951
variable_1760	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1764	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1767	153.066	74.23600000002	2	152.05857751	CN1C=CC(=O)C(=C1)C(N)=O	KTLRWTOPTKGYQY-UHFFFAOYSA-N	N1-Methyl-4-pyridone-3-carboxamide	5	5	InChI=1S/C7H8N2O2/c1-9-3-2-6(10)5(4-9)7(8)11/h2-4H,1H3,(H2,8,11)	6.03891129990318	2	HMDB04194	70.028770295759_630.2;108.042615734517_999.0;110.061303292212_536.5;122.023602918569_762.5;136.038170046897_591.2	N	UHFFFAOYSA	KTLRWTOPTKGYQY	521.335302783148	C7H8N2O2	653.0;348.0;448.0;710.0;360.0	70.028770295759:[C3H3NO]+H+;108.042615734517:[C6H6NO]+;110.061303292212:[C6H6NO+H]+H+;122.023602918569:[C6H5NO2-H]+;136.038170046897:[C7H7N2O]+H+	0.104148289310304
variable_1768	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1771	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1773	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_1777	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
